,Character,Dialog,Season,Episode,Fix Name,Character_Fix,Length Dialog,Character_Keep
24,DUSTIN,Twice. Jonathan. Year prior?,3,4,True,DUSTIN,28,Keep
24,DUSTIN,Why wouldn't it? Because it looks  like he beat the shit out of you. It was --,3,4,True,DUSTIN,78,Keep
24,DUSTIN,"You got a fat lip, crooked nose,  swollen eye, a lot of  blood...things that all added up -- Something catches Robin’s eye while Steve and Dustin argue  semantics.",3,4,True,DUSTIN,163,Keep
24,DUSTIN,,3,4,True,DUSTIN,0,Keep
24,DUSTIN,Air ducts.,3,4,True,DUSTIN,10,Keep
24,DUSTIN,"I'll fit. Trust me. No collar  bones, remember? Steve comes down the ladder.",3,4,True,DUSTIN,76,Keep
24,DUSTIN,"Steve, just shut up and push me!",3,4,True,DUSTIN,32,Keep
24,DUSTIN,"Not my feet, dumbass. Push my ass.",3,4,True,DUSTIN,34,Keep
24,DUSTIN,Touch my butt! I don't care! Steve softly pushes Dustin’s but. Come on! Harder! Push harder!,3,4,True,DUSTIN,92,Keep
24,DUSTIN,I'm pushing!,3,4,True,DUSTIN,12,Keep
24,DUSTIN,Robin looks on with amusement.,3,4,True,DUSTIN,30,Keep
24,DUSTIN,,3,4,True,DUSTIN,0,Keep
24,DUSTIN,One .. two ...,3,4,True,DUSTIN,14,Keep
24,DUSTIN,Dustin doesn’t budge.,3,4,True,DUSTIN,21,Keep
24,DUSTIN,One more time. At the cash counter is ERICA SINCLAIR.,3,4,True,DUSTIN,53,Keep
24,DUSTIN,You don't know if you can fit?,3,4,True,DUSTIN,30,Keep
24,DUSTIN,"Yes, but he won't be there.",3,4,True,DUSTIN,27,Keep
24,DUSTIN,Erica? Hi. Uh... We think these  Russians want to do harm to our  country. Great harm. Don't you love  your country?,3,4,True,DUSTIN,116,Keep
24,DUSTIN,"Uh, yeah, yeah. Oddly, that's, uh,  totally true. So, so, don't do this  for us. Do it for your country. Do  it for your fellow man. Do this for  America... Erica.",3,4,True,DUSTIN,163,Keep
24,DUSTIN,,3,4,True,DUSTIN,0,Keep
24,DUSTIN,No.,3,4,True,DUSTIN,3,Keep
24,DUSTIN,Step back. Seriously.,3,4,True,DUSTIN,21,Keep
24,DUSTIN,Steve and Dustin stare at each other.,3,4,True,DUSTIN,37,Keep
24,DUSTIN,"Was that just me, or did the room  move?",3,4,True,DUSTIN,40,Keep
24,DUSTIN,"Which one do I press, Erica?",3,4,True,DUSTIN,28,Keep
24,DUSTIN,"Which one? I'm pressing the button,  okay? Press open door.",3,4,True,DUSTIN,59,Keep
24,DUSTIN,They’re all arguing now.,3,4,True,DUSTIN,24,Keep
24,DUSTIN,,3,4,True,DUSTIN,0,Keep
25,ROBIN,But there’s gotta be a way in.,3,4,True,ROBIN,30,Keep
25,ROBIN,Take who out?,3,4,True,ROBIN,13,Keep
25,ROBIN,That might just work. She leaves the room. She grabs a fist full of cash from the TIP JAR. Steve watches  from the SLIDING WINDOW.,3,4,True,ROBIN,130,Keep
25,ROBIN,I need cash.,3,4,True,ROBIN,12,Keep
25,ROBIN,"To find us a way into that room, a  safe way. And, in the meantime,  sling ice cream, behave, and don't  get beat up. I'll be back in a  jiff. Dustin licks an ICE CREAM SCOOP. Steve takes it away.",3,4,True,ROBIN,196,Keep
25,ROBIN,It is fascinating what 20 bucks  will get you at the County  Recorder's Office. Starcourt Mall.  The complete blueprints. Not bad.,3,4,True,ROBIN,130,Keep
25,ROBIN,"So, this is us, Scoops, and this is  where we want to get.",3,4,True,ROBIN,58,Keep
25,ROBIN,"There's not, if you're talking  exclusively about doors.",3,4,True,ROBIN,56,Keep
25,ROBIN,"Exactly. Turns out, this secret  room needs air just like any old  room. (red marker, drawing a  line from Scoops to the  secret room) And these air ducts lead all the  way... here. Robin, Steve and Dustin glance over to the air duct in the  wall. Steve REMOVES THE GRATE COVER and peers into the narrow duct.",3,4,True,ROBIN,309,Keep
25,ROBIN,"Uh, excuse me? Dustin goes up the ladder.",3,4,True,ROBIN,41,Keep
25,ROBIN,You mean Gumby.,3,4,True,ROBIN,15,Keep
25,ROBIN,Are you claustrophobic?,3,4,True,ROBIN,23,Keep
25,ROBIN,"You see this. This is the route  you're gonna take. Then we just  wait till the last delivery goes  out tonight. Then you knock out the  grate, jump down, open the door.",3,4,True,ROBIN,169,Keep
25,ROBIN,,3,4,True,ROBIN,0,Keep
25,ROBIN,Booby traps?,3,4,True,ROBIN,12,Keep
25,ROBIN,,3,4,True,ROBIN,0,Keep
25,ROBIN,We'll be in radio contact with you  the whole time --,3,4,True,ROBIN,53,Keep
25,ROBIN,Yeah.,3,4,True,ROBIN,5,Keep
25,ROBIN,"Erica, do you copy?",3,4,True,ROBIN,19,Keep
25,ROBIN,"Yeah, we're in position. Robin, Steve, Dustin. Dustin is surveilling the loading dock  using binoculars. Robin, on the WALKIE TALKIE",3,4,True,ROBIN,132,Keep
25,ROBIN,"It's all quiet here, so you've got  the green light.",3,4,True,ROBIN,52,Keep
25,ROBIN,Can we maybe not call it that?,3,4,True,ROBIN,30,Keep
25,ROBIN,Do you-- Do you see anything?,3,4,True,ROBIN,29,Keep
25,ROBIN,Any guards?,3,4,True,ROBIN,11,Keep
25,ROBIN,Booby traps?,3,4,True,ROBIN,12,Keep
25,ROBIN,Thank you for that. Erica kicks out the grate and throws her PINK MY LITTLE PONY  BACKPACK into the room before hopping out herself.,3,4,True,ROBIN,132,Keep
25,ROBIN,"JUST THEN, the room SHAKES.",3,4,True,ROBIN,27,Keep
25,ROBIN,"You know what, let’s just grab that  and go. Dustin presses the DOOR OPEN BUTTON. Nothing is happening.",3,4,True,ROBIN,103,Keep
25,ROBIN,Out of the way so she can push the  button-- Would you stop.,3,4,True,ROBIN,60,Keep
25,ROBIN,Just open the door! Steve pushes a different button. A VERTICAL DOOR CLOSES over  one of the walls. The room SHAKES. Steve notices LIGHTS outside of the room  passing rapidly. IT’S AN ELEVATOR GOING DOWN. And dropping RAPIDLY.,3,4,True,ROBIN,226,Keep
26,STEVE,"Well, you know... I could just take  him out.",3,4,True,STEVE,45,Keep
26,STEVE,"The Russian guard. Robin seems skeptical, as she should.",3,4,True,STEVE,56,Keep
26,STEVE,"What? I sneak up behind him, I  knock him out, and I take his  keycard. It's easy.",3,4,True,STEVE,82,Keep
26,STEVE,"Yes, Dustin, I did. And that's why  I would be sneaking.",3,4,True,STEVE,56,Keep
26,STEVE,"Okay, that as one time --",3,4,True,STEVE,25,Keep
26,STEVE,"Listen, that doesn’t count.",3,4,True,STEVE,27,Keep
26,STEVE,,3,4,True,STEVE,0,Keep
26,STEVE,"Robin! Robin head heads for the mall. Steve runs to the door. Hey, Robin, what are you doing?",3,4,True,STEVE,93,Keep
26,STEVE,,3,4,True,STEVE,0,Keep
26,STEVE,"Well, half of that is mine. Where  you going?",3,4,True,STEVE,45,Keep
26,STEVE,"Oh, dude. Come on, man, not my  scooper. He twirls the scoop around his finger like an old-timey  Western Gunslinger before slipping it into his scoop holster. NANCY WHEELER and JONATHAN BYERS are waiting outside of TOM  HOLLOWAY’s office. Standing at a FILING CABINET, BRUCE looks over at the two and  PANTOMIMES getting hanged. OFFICER CALLAHAN walks out of Tom’s office, Tom follows.",3,4,True,STEVE,386,Keep
26,STEVE,"I mean, I don't really see a way  in.",3,4,True,STEVE,37,Keep
26,STEVE,Flashlight? Steve’s standing on a LADDER. Dustin passes the flashlight to  Steve.,3,4,True,STEVE,81,Keep
26,STEVE,Thank you.,3,4,True,STEVE,10,Keep
26,STEVE,"Yeah, I don't know, man. I don't  know if you can fit in here. It's,  like... super tight.",3,4,True,STEVE,90,Keep
26,STEVE,"Oh, he's, uh... Yeah, he's got some  disease. Chry, uh... It's chrydo,  um... Something. Yeah, I dunno.  He's missing bones and stuff. He  can bend like Gumbo.",3,4,True,STEVE,159,Keep
26,STEVE,I'm pretty sure it's Gumbo.,3,4,True,STEVE,27,Keep
26,STEVE,Okay. I'll push ya.,3,4,True,STEVE,19,Keep
26,STEVE,What?,3,4,True,STEVE,5,Keep
26,STEVE,You're playing with my legs.,3,4,True,STEVE,28,Keep
26,STEVE,"I'm not playing, I have terrible  footing. Come on!",3,4,True,STEVE,51,Keep
26,STEVE,"I'm gonna just shove you, ready?",3,4,True,STEVE,32,Keep
26,STEVE,Shit.,3,4,True,STEVE,5,Keep
26,STEVE,That work?,3,4,True,STEVE,10,Keep
26,STEVE,"Okay, well, what's the problem?",3,4,True,STEVE,31,Keep
26,STEVE,"Oh, God. Erica pushes a DOOR OPEN BUTTON. A set of doors open, Erica walks out. She looks up to the  roof where Robin, Steve and Dustin are.",3,4,True,STEVE,140,Keep
26,STEVE,"That’s definitely not Chinese food. He starts to reach inside, but stops.",3,4,True,STEVE,73,Keep
26,STEVE,"Uh, maybe you guys should, you  know, stand back. Robin and Erica stand back, but not Dustin.",3,4,True,STEVE,93,Keep
26,STEVE,"Just -- just step back, okay. No. No!",3,4,True,STEVE,37,Keep
26,STEVE,"No! If you die, I die.",3,4,True,STEVE,22,Keep
26,STEVE,"Okay. Steve reaches in and pulls out one of the cylinders by its  handle. He hold it up, REVEALING A TUBE OF SHIFTING PARTICLES ",3,4,True,STEVE,128,Keep
26,STEVE,What is that?,3,4,True,STEVE,13,Keep
26,STEVE,Just open the-- Press the other  button.,3,4,True,STEVE,40,Keep
26,STEVE,Would you let me just do it?,3,4,True,STEVE,28,Keep
26,STEVE,"Oh, shit. The ROOM/ELEVATOR is plummeting. The HEART MONITOR shows Mrs. Driscoll’s heart rate continuing  to climb. Nancy jots in a notepad. Mrs. Driscoll is breathing  heavily. She begins coughing, the monitor is BEEPING RAPIDLY.  Mrs. Driscoll’s HEART RATE GOES OVER 150.",3,4,True,STEVE,273,Keep
27,NANCY,"Tom, if you just --",3,4,True,NANCY,19,Keep
27,NANCY,She would've died if we hadn't  shown up! Whatever disease that rat  had clearly passed to her --,3,4,True,NANCY,97,Keep
27,NANCY,I didn’t know that.,3,4,True,NANCY,19,Keep
27,NANCY,,3,4,True,NANCY,0,Keep
27,NANCY,"It's bullshit. So, according to  Tom, Driscoll's just a  schizophrenic? And that rat is just  a rat? And it's all, what, some big  coincidence? You know what I think?  I think Tom was on drugs. What?",3,4,True,NANCY,199,Keep
27,NANCY,Did you see him? He was sweating  like crazy. And his palms were  clammy. He looked awful.,3,4,True,NANCY,90,Keep
27,NANCY,"Oh, is this funny to you?",3,4,True,NANCY,25,Keep
27,NANCY,Incredible?,3,4,True,NANCY,11,Keep
27,NANCY,What's that supposed to mean?,3,4,True,NANCY,29,Keep
27,NANCY,It's a summer job. Your life is  hardly over.,3,4,True,NANCY,45,Keep
27,NANCY,"God, here comes the Oliver Twist  routine.",3,4,True,NANCY,42,Keep
27,NANCY,I didn't realize I lived in a  bubble!,3,4,True,NANCY,38,Keep
27,NANCY,"You sound just like them. You  realize that, right? Just like  Bruce and those assholes--",3,4,True,NANCY,89,Keep
27,NANCY,Is that what that was? That was  humiliating. Humiliating.,3,4,True,NANCY,58,Keep
27,NANCY,You don't know what it's like.,3,4,True,NANCY,30,Keep
27,NANCY,"Well, then, I guess we just don't  understand each other anymore.",3,4,True,NANCY,65,Keep
27,NANCY,"Maybe Jonathan's right. To be  honest, I wasn't thinking about  him. I wasn't thinking about  anyone, really. I just... I wanted  to be right. I wanted to be right  so badly. And were you?",3,4,True,NANCY,188,Keep
27,NANCY,"I thought so. But maybe I just...  don't want to admit that I'm wrong,  because if I'm wrong, then--",3,4,True,NANCY,100,Keep
27,NANCY,Just a kid who has no idea what  she's doing. Karen looks into Nancy’s glassy eyes and nods  sympathetically.,3,4,True,NANCY,109,Keep
27,NANCY,,3,4,True,NANCY,0,Keep
27,NANCY,"Dad. Their eyes meet, then they LAUGH.",3,4,True,NANCY,38,Keep
27,NANCY,"No. I get it from you, Mom. I get  it from you.",3,4,True,NANCY,47,Keep
27,NANCY,Proud of me for getting fired?,3,4,True,NANCY,30,Keep
27,NANCY,,3,4,True,NANCY,0,Keep
27,NANCY,That would be...pretty amazing.,3,4,True,NANCY,31,Keep
27,NANCY,"Finish it. Nancy embraces her mom and they sit together on the kitchen  island. People play in the water as Billy sits in the lifeguard  chair, eating ICE CUBES FROM A CUP. Will and Lucas enter the shed. Lucas goes to one side of the shed and searches. Will to the  other.",3,4,True,NANCY,272,Keep
27,NANCY,Hi!,3,4,True,NANCY,3,Keep
27,NANCY,I’m here to see Doris Driscoll. I  think she was admitted last night.,3,4,True,NANCY,69,Keep
27,NANCY,Uh... Nancy... Driscoll. I'm...  Nancy Driscoll. Her...  granddaughter. The Nurse eyes her impassively. Nancy strides down a hallway. The bouquet hangs down by her  side. A STICKER on her dress reads,3,4,True,NANCY,199,Keep
28,JONATHAN,That’s crazy!,3,4,True,JONATHAN,13,Keep
28,JONATHAN,,3,4,True,JONATHAN,0,Keep
28,JONATHAN,,3,4,True,JONATHAN,0,Keep
28,JONATHAN,"No. No, it's just kind of  incredible.",3,4,True,JONATHAN,38,Keep
28,JONATHAN,"Yeah, incredible how you just  continue to convince yourself.",3,4,True,JONATHAN,61,Keep
28,JONATHAN,"I told you over and over to drop  this story. That it was a bad idea.  But you refused, and now, I'm  screwed.",3,4,True,JONATHAN,110,Keep
28,JONATHAN,"I don't live in a two-story house  on Maple Street. My dad doesn't  earn six figures. Hell, he isn't  even around.",3,4,True,JONATHAN,114,Keep
28,JONATHAN,"Mortgage, college tuition. You  know, they're real things, Nancy.  Things that you don't care about,  only because you don't have to.",3,4,True,JONATHAN,133,Keep
28,JONATHAN,"Well you do! You want everything  handed to you on a silver platter.  I mean, we were interns, Nancy!  Interns. What did you expect, that  you would make star reporter in a  month? Crack the big case.",3,4,True,JONATHAN,200,Keep
28,JONATHAN,"Yeah, yeah, those assholes gave us  jobs.",3,4,True,JONATHAN,41,Keep
28,JONATHAN,"Yeah, the real world sucks. Deal  with it like the rest of us.",3,4,True,JONATHAN,62,Keep
28,JONATHAN,Neither do you.,3,4,True,JONATHAN,15,Keep
28,JONATHAN,"Yeah, I guess not. Nancy comes in. KAREN WHEELER is vacuuming in the living  room.",3,4,True,JONATHAN,82,Keep
29,WILL,"I didn't think it was anything at  first. I mean, I think I just  didn't want to believe it. The  first time I felt it was at Day of  the Dead.  Will in the MOVIE HOUSE, GOOSEBUMPS on the back of  his neck.",3,4,True,WILL,206,Keep
29,WILL,And then I felt it again at the  field near the Nelson farm the next  day.  Will heading up to WEATHERTOP. Fleeing the  goosebumps on the back of his neck. Glancing behind him.,3,4,True,WILL,176,Keep
29,WILL,"Then again yesterday outside Castle  Byers.  Raining, Will looks around. GOOSEBUMPS on his  neck.",3,4,True,WILL,97,Keep
29,WILL,It's almost like... You know when  you drop on a roller coaster? Sure. Yeah. No.,3,4,True,WILL,80,Keep
29,WILL,"It's like... everything inside your  body is just sinking all at once,  but... this is worse. Your body...  it goes cold and -- and you can't  breathe. I've felt it before,  whenever he was close.",3,4,True,WILL,196,Keep
29,WILL,The Mind Flayer.,3,4,True,WILL,16,Keep
29,WILL,,3,4,True,WILL,0,Keep
29,WILL,"I know, but... what if he never  left? What if we locked him out  here with us? At the D&D table, Will draws with CHARCOAL on a PIECE OF  PAPER. A crude drawing of the Mind Flayer.",3,4,True,WILL,180,Keep
29,WILL,"This is him. All of him. But, that  day on the field, a part of him  attached itself to me.  Back the Hawkins Middle School field, The Mind  Flayer’s tendrils enter Will’s orifices. Will smears the drawing, then shows his BLACKENED HAND.",3,4,True,WILL,237,Keep
29,WILL,My mom got it out of me.,3,4,True,WILL,24,Keep
29,WILL,And Eleven closed the gate.,3,4,True,WILL,27,Keep
29,WILL,"But the part that was still in me,  what if it's still in our world?  Hopper’s cabin, Nancy watches the particles escape  into the night.",3,4,True,WILL,137,Keep
29,WILL,In Hawkins?,3,4,True,WILL,11,Keep
29,WILL,"Yeah. And if he is, he'd want to  attach himself to someone again. A  new me.",3,4,True,WILL,77,Keep
29,WILL,"Not necessarily. The Mind Flayer  likes to hide. He only used me when  he needed me. It's like -- like  you're dormant. And then, when he  needs you, you're activated.",3,4,True,WILL,167,Keep
29,WILL,Or kills someone.,3,4,True,WILL,17,Keep
29,WILL,Will it get hot enough?,3,4,True,WILL,23,Keep
29,WILL,Then we lock him in ...,3,4,True,WILL,23,Keep
29,WILL,"It's fine, Lucas. You don't have to  say anything.",3,4,True,WILL,50,Keep
29,WILL,"I don't care anymore, Lucas. I  really don't. We have bigger things  to worry about now. He takes down a cardboard box from the shelf and pulls out a ",3,4,True,WILL,150,Keep
29,WILL,A padlock POPS OPEN. El enters the room. She momentarily  glances around before lifting a CPR DUMMY off the shelf. Mike comes in.,3,4,True,WILL,129,Keep
29,WILL,We’re at two-twenty.,3,4,True,WILL,20,Keep
29,WILL,I feel him.,3,4,True,WILL,11,Keep
29,WILL,He's activated.,3,4,True,WILL,15,Keep
30,, Standing at his DOORWAY at home wearing  pajama bottoms and a white-tee. Lightning FLASHES. GOOSEBUMPS  form on the back of Will’s neck.,3,4,Fix,,137,Remove
30,, HAWKINS MIDDLE SCHOOL FIELD. The Mind  Flayer approaching Will. Go away! Go away!,3,4,Fix,,82,Remove
30,, Exorcising the Mind Flayer.,3,4,Fix,,28,Remove
30,, El and Hopper on the platform in the  Hawkins Lab Rift Lab. El is closing the Rift. Will flips the drawing over.,3,4,Fix,,113,Remove
31,CANDACE,"Yes, he's busy at the moment,  but-- Great.",3,4,Fix,CANDACE,43,Remove
31,CANDACE,,3,4,Fix,CANDACE,0,Remove
31,CANDACE,,3,4,Fix,CANDACE,0,Remove
31,CANDACE,,3,4,Fix,CANDACE,0,Remove
31,CANDACE,Larry! Jonathan’s car zooms by.,3,4,Fix,CANDACE,31,Remove
32,KLINE,"(signals Hopper to come  in) Ah, Tony, hang on. Hopper closes and locks the door.",3,4,Fix,KLINE,81,Remove
32,KLINE,I might have to -- Let me call you  back. Okay. Thanks. Kline ends his phone call. Hopper sits. Jim!,3,4,Fix,KLINE,100,Remove
32,KLINE,,3,4,Fix,KLINE,0,Remove
32,KLINE,Is there... some kind of problem?,3,4,Fix,KLINE,33,Remove
32,KLINE,The name of a guy.,3,4,Fix,KLINE,18,Remove
32,KLINE,,3,4,Fix,KLINE,0,Remove
32,KLINE,I don’t think so.,3,4,Fix,KLINE,17,Remove
32,KLINE,Oh! You know what? What?,3,4,Fix,KLINE,24,Remove
32,KLINE,Could be the maintenance guy.,3,4,Fix,KLINE,29,Remove
32,KLINE,"Yeah. I can't remember his name.  Oh, God... Uh... Gary or John or  something. Candace will have his  name on file. Clogged toilets  and... sinks with minds of their  own.",3,4,Fix,KLINE,171,Remove
32,KLINE,,3,4,Fix,KLINE,0,Remove
32,KLINE,"Okay, well, I don't remember that.  I shake a lot of hands, you know Hopper leans back and props his foot on the front of Kline’s  desk.",3,4,Fix,KLINE,136,Remove
32,KLINE,"Jim, come on now.",3,4,Fix,KLINE,17,Remove
32,KLINE,You really wanna play this game?  Huh?,3,4,Fix,KLINE,38,Remove
32,KLINE,"Okay. Those pills you used to  swallow like candy. I can't recall,  did you have a prescription for  those? Or how about drinking on  duty? Yeah. We have some real fun stories  about that. One call to Tom at the  Post...and you're done, buddy.  You’re gone. Oh, and, Oh, and,  please, don't give me that dead  daughter sob story, 'cause I just  don't care. Now, if you don't mind, I really am  rather busy. Hopper slams Kline face first into the door, BLOODYING his  nose.",3,4,Fix,KLINE,472,Remove
32,KLINE,My nose! You broke my goddamn nose!,3,4,Fix,KLINE,35,Remove
32,KLINE,You’re making a very big  mistake. Who is he?,3,4,Fix,KLINE,45,Remove
32,KLINE,It's Arnold Schwarzenegger. Hopper hits Kline in the nose.,3,4,Fix,KLINE,58,Remove
32,KLINE,Are you insane?,3,4,Fix,KLINE,15,Remove
32,KLINE,"Okay, okay, okay. Be cool, be cool.  I don't know his name, I swear. Hopper pushes down on the cutter even more.",3,4,Fix,KLINE,112,Remove
32,KLINE,He... He gives me things sometimes.,3,4,Fix,KLINE,35,Remove
32,KLINE,Presents. Aah! Gifts.,3,4,Fix,KLINE,21,Remove
32,KLINE,Starcourt. Starcourt. He works for  Starcourt.,3,4,Fix,KLINE,46,Remove
32,KLINE,"Aah! I swear! I swear! I swear!  Starcourt. They-- They own the  mall. They want to expand to East  Hawkins. They needed property, some  land. Some people didn't want to  sell, so I leaned on them a little.  That's all. I swear, that's all. Hopper slams the desk, then shoves Kline against the window.",3,4,Fix,KLINE,301,Remove
32,KLINE,I don’t know!,3,4,Fix,KLINE,13,Remove
32,KLINE,"You don't want to mess with these  people, Jim.",3,4,Fix,KLINE,47,Remove
32,KLINE,That's-- That's not real.,3,4,Fix,KLINE,25,Remove
32,KLINE,"Land deeds, transfers of property.",3,4,Fix,KLINE,34,Remove
32,KLINE,"I already told you, they don't tell  me anything.",3,4,Fix,KLINE,49,Remove
32,KLINE,"These people, Jim, they're bad  news.",3,4,Fix,KLINE,37,Remove
32,KLINE,Protection.,3,4,Fix,KLINE,11,Remove
32,KLINE,"Winnie?! Winnie, is that you?",3,4,Fix,KLINE,29,Remove
32,KLINE,"Winnie, upstairs in the bedroom! Winnie drops her things and rushes upstairs. Winnie comes in, finding Kline HANDCUFFED to the bed.",3,4,Fix,KLINE,131,Remove
32,KLINE,Get me a phone. Baby?,3,4,Fix,KLINE,21,Remove
32,KLINE,"Get me a goddamn phone! Hopper’s truck races up the dark, dirt road toward the  abandoned house. Hopper kicks open the door and comes in carrying a  FLASHLIGHT. Joyce follows, also with a FLASHLIGHT. Hopper comes up the stairs, shines his light around, then  goes back downstairs.",3,4,Fix,KLINE,280,Remove
33,SECRETARYS DESK,Candace tries opening the door. Larry?,3,4,Fix,SECRETARYS DESK,38,Remove
33,SECRETARYS DESK,Kline comes flying out of the office and into a wall. Larry?,3,4,Fix,SECRETARYS DESK,60,Remove
34,KLINES OFFICE,,3,4,Fix,KLINES OFFICE,0,Remove
34,KLINES OFFICE,Hopper throws Kline onto his desk and slides his finger into  a cigar cutter.,3,4,Fix,KLINES OFFICE,77,Remove
35,SECRETARYS DESK,Candace goes for the phone. Joyce yanks out the cord.,3,4,Fix,SECRETARYS DESK,53,Remove
36,KAREN,"Hey, you're home early. She doesn’t stop to chat; heads up the stars.",3,4,True,KAREN,69,Keep
36,KAREN,"Yeah. Light day. Robin, on her BIKE, parks it at the BIKE RACK. Robin has the STARCOURT MALL BLUEPRINTS. She spreads it on  the table. Steve and Dustin are there.",3,4,True,KAREN,162,Keep
36,KAREN,"Nancy? Nance? She tries the knob, but it’s locked. Crossing her arms, Karen  starts to go downstairs. Nancy comes out of her room, dark  make-up smeared under her eyes. Karen is making tea, Nancy is sitting at the island.",3,4,True,KAREN,221,Keep
36,KAREN,,3,4,True,KAREN,0,Keep
36,KAREN,You're what everyone thinks you  are.,3,4,True,KAREN,37,Keep
36,KAREN,"It's not easy out there, Nance. I know.",3,4,True,KAREN,39,Keep
36,KAREN,"People are always saying you can't.  That you shouldn't. That you're  not... smart enough, not good  enough. This world, it... it beats  you up again and again until  eventually, I... Most people, they  just...they just stop trying. Karen hops up on the island to sit beside her daughter.",3,4,True,KAREN,288,Keep
36,KAREN,But you're not like that. You're a  fighter. You always have been. I  honestly don't know where you get  it from.,3,4,True,KAREN,113,Keep
36,KAREN,"I think you were swapped in the  hospital, to tell you the truth.",3,4,True,KAREN,65,Keep
36,KAREN,"Well, wherever you get it from, I'm  proud of you.",3,4,True,KAREN,50,Keep
36,KAREN,That you stood up for yourself.  That you stood up to those...  shitheads. Mom!,3,4,True,KAREN,79,Keep
36,KAREN,"Yes, those shitheads. And if you  believe in this story... Look at  me, Nancy...finish it. Then go sell  it to The Indianapolis Star or  whatever and... I mean, can you  imagine their faces when they read  a story about their own town in a  big paper like that?",3,4,True,KAREN,261,Keep
36,KAREN,"So, why not? Why not?",3,4,True,KAREN,21,Keep
37,AIR DUCT,He turns the light on and shines it down the duct.,3,4,Fix,AIR DUCT,50,Remove
37,AIR DUCT,,3,4,Fix,AIR DUCT,0,Remove
37,AIR DUCT,Erica is peering down the air duct with a FLASHLIGHT. She  seems very skeptical about this half-baked plan of theirs.,3,4,Fix,AIR DUCT,117,Remove
38,BACK ROOM,,3,4,Fix,BACK ROOM,0,Remove
38,BACK ROOM,Dustin’s bottom half sticks out the opening. Steve awkwardly  pushes on his feet.,3,4,Fix,BACK ROOM,81,Remove
38,BACK ROOM,"Robin, Steve and Dustin are leaning against the counter  waiting for Erica’s decision.",3,4,Fix,BACK ROOM,86,Remove
39,ERICA,"Ahoy, sailors! All hands on deck! Come on. Robin eyes Erica thoughtfully.",3,4,True,ERICA,73,Keep
39,ERICA,"Get over here and serve me some  samples. Billy, on duty in the HIGHCHAIR, is wearing a LONG-SLEEVED  SHIRT, eating ICE CUBES FROM A CUP, and has a LARGE BEACH ",3,4,True,ERICA,160,Keep
39,ERICA,"Yeah, I don't know.",3,4,True,ERICA,19,Keep
39,ERICA,"Oh, I can fit. I just don't know if  I want to.",3,4,True,ERICA,47,Keep
39,ERICA,I don't have phobias.,3,4,True,ERICA,21,Keep
39,ERICA,"The problem is, I still haven't  heard what's in this for Erica. Seated in a booth, Steve slides a MASSIVE BANANA BOAT over to  Erica. She’s surrounded by ICE CREAM TREATS. Dustin and Robin  look to Erica.",3,4,True,ERICA,205,Keep
39,ERICA,"More fudge, please. Go on. up the blueprint.",3,4,True,ERICA,44,Keep
39,ERICA,Then you find out what's in those  boxes? Exactly.,3,4,True,ERICA,50,Keep
39,ERICA,Mm-hmm. And you say this guard is  armed.,3,4,True,ERICA,41,Keep
39,ERICA,And booby traps?,3,4,True,ERICA,16,Keep
39,ERICA,"Lasers, spikes in the wall? What?",3,4,True,ERICA,33,Keep
39,ERICA,You know what this half-baked plan  of yours sounds like to me? Child  endangerment.,3,4,True,ERICA,84,Keep
39,ERICA,"Ah, ah, ah! Child endangerment.",3,4,True,ERICA,31,Keep
39,ERICA,You can't spell America without  Erica.,3,4,True,ERICA,39,Keep
39,ERICA,"Ooh! I just got the chills. Oh,  yeah, from this float, not your  speech. Know what I love most about this  country? Capitalism. Do you know  what capitalism is? Yeah",3,4,True,ERICA,166,Keep
39,ERICA,"It means this is a free market  system. Which means people get paid  for their services, depending on  how valuable their contributions  are. And it seems to me, my ability  to fit into that little vent is  very, very valuable to you all. So,  you want my help? This USS  Butterscotch better be the first of  many. And I'm talking free ice  cream for life. Hopper pulls up in his truck. Hopper and Joyce follow Kline in. Kline’s in serious pain.  Bruised and limping. He makes his way up the stairs.",3,4,True,ERICA,499,Keep
39,ERICA,Mm-hmm. I copy. You nerds in  position or what?,3,4,True,ERICA,47,Keep
39,ERICA,Green light. Roger that. Commence Operation Child  Endangerment.,3,4,True,ERICA,64,Keep
39,ERICA,See you on the other side.,3,4,True,ERICA,26,Keep
39,ERICA,Nerds. Erica starts making her way through the air ducts.,3,4,True,ERICA,57,Keep
39,ERICA,"All right, nerds. I'm there.",3,4,True,ERICA,28,Keep
39,ERICA,"Yeah, I see those boring boxes  you're so excited about.",3,4,True,ERICA,56,Keep
39,ERICA,Negative.,3,4,True,ERICA,9,Keep
39,ERICA,"If I could see them, they'd be  pretty shit traps, wouldn't they?",3,4,True,ERICA,65,Keep
39,ERICA,I’m in.,3,4,True,ERICA,7,Keep
39,ERICA,"Free ice cream. For. Life. The pool is closed. The shower is running, only Billy is there. He’s stands in  the shower stall letting the cold water rush over him. He  shuts off the water and grabs a towel. At a locker, Billy starts to get dressed. He pulls on a PAIR ",3,4,True,ERICA,266,Keep
39,ERICA,Booby traps.,3,4,True,ERICA,12,Keep
39,ERICA,"Just press the damn button, nerd.",3,4,True,ERICA,33,Keep
39,ERICA,I am pressing open door.,3,4,True,ERICA,24,Keep
